loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,occupancy_type,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,240,not_neg,not_int,not_lpsm,188000,pr,2520,CRIF,540,CIB,55-64,67.28723404,North,direct,0,40
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,468000,pr,10200,CIB,869,EXP,55-64,78.31196581,North,direct,0,32
cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,180,not_neg,not_int,not_lpsm,208000,pr,2520,CIB,737,CIB,>74,75.24038462,North,direct,1,59
cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,648000,ir,7980,CIB,831,CIB,65-74,42.66975309,North,direct,0,49
cf,Joint,nopre,type2,p1,l1,nopc,b/c,636500,360,not_neg,not_int,not_lpsm,668000,pr,11640,CIB,671,EXP,45-54,95.28443114,North,direct,1,57
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,908000,pr,13560,CRIF,608,CIB,65-74,53.57929515,south,direct,0,26
cf,Male,nopre,type3,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,288000,pr,5700,CRIF,803,CIB,65-74,92.53472222,North,direct,0,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,360,not_neg,not_int,not_lpsm,588000,pr,4800,CRIF,795,EXP,65-74,60.6292517,North,direct,0,42
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,360,not_neg,not_int,not_lpsm,538000,ir,26100,EXP,642,EXP,55-64,73.69888476,North,direct,0,9
cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,618000,pr,9000,EXP,674,CIB,35-44,78.72168285,south,direct,0,30
cf,Female,nopre,type1,p4,l1,nopc,nob/c,716500,360,not_neg,not_int,lpsm,1138000,pr,14220,CRIF,804,EXP,>74,62.96133568,south,direct,0,42
cf,Female,nopre,type1,p3,l1,nopc,nob/c,596500,360,not_neg,not_int,not_lpsm,798000,pr,10800,EXP,788,EXP,45-54,74.74937343,central,direct,0,41
cf,Male,nopre,type1,p1,l1,nopc,nob/c,636500,360,not_neg,not_int,not_lpsm,798000,pr,19620,CIB,737,CIB,45-54,79.76190476,North,direct,0,10
cf,Male,nopre,type2,p4,l1,nopc,b/c,116500,360,not_neg,not_int,not_lpsm,118000,pr,2640,CIB,781,CIB,45-54,98.72881356,south,direct,1,44
cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,418000,sr,11880,CIB,545,CIB,45-54,90.07177033,North,direct,0,36
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,240,not_neg,not_int,not_lpsm,658000,pr,6660,CRIF,796,EXP,65-74,54.17933131,North,direct,0,40
cf,Female,pre,type2,p4,l1,nopc,b/c,86500,360,not_neg,not_int,not_lpsm,88000,pr,3240,EXP,660,CIB,45-54,98.29545455,central,direct,1,50
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,324,not_neg,not_int,not_lpsm,288000,pr,3360,CIB,850,CIB,25-34,78.64583333,south,direct,0,42
cf,Female,nopre,type2,p2,l2,nopc,b/c,66500,360,not_neg,not_int,not_lpsm,198000,pr,840,CRIF,851,CIB,35-44,33.58585859,central,direct,0,48
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,556500,360,not_neg,not_int,not_lpsm,628000,pr,7020,CRIF,794,EXP,55-64,88.61464968,south,direct,0,48
cf,Female,nopre,type2,p4,l1,nopc,b/c,376500,360,neg_amm,not_int,not_lpsm,378000,pr,5700,EXP,866,EXP,35-44,99.6031746,south,direct,1,39
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,106500,360,neg_amm,not_int,not_lpsm,118000,pr,1500,CIB,777,CIB,45-54,90.25423729,south,direct,1,31
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,360,neg_amm,not_int,not_lpsm,428000,pr,9180,CRIF,780,EXP,45-54,73.94859813,North,direct,0,32
cf,Female,pre,type2,p3,l1,nopc,b/c,116500,360,not_neg,not_int,not_lpsm,138000,pr,3960,EXP,611,CIB,45-54,84.42028986,south,direct,0,59
cf,Female,pre,type1,p2,l1,nopc,nob/c,86500,360,not_neg,not_int,not_lpsm,308000,pr,4440,EXP,584,EXP,65-74,28.08441558,North,direct,0,21
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,326500,360,not_neg,not_int,not_lpsm,318000,pr,6480,CRIF,621,EXP,25-34,102.672956,south,direct,0,28
cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,360,not_neg,not_int,not_lpsm,218000,ir,4140,EXP,660,CIB,<25,80.96330275,North,direct,0,36
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,360,not_neg,not_int,not_lpsm,158000,pr,1860,CRIF,862,CIB,45-54,99.05063291,south,direct,1,45
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,360,neg_amm,not_int,not_lpsm,418000,pr,8280,CRIF,829,EXP,45-54,82.89473684,south,direct,0,33
cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,180,not_neg,not_int,not_lpsm,828000,pr,9900,CIB,848,CIB,25-34,74.45652174,south,direct,0,38
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,456500,180,not_neg,not_int,not_lpsm,578000,sr,78120,CIB,775,CIB,55-64,78.97923875,south,direct,1,19
cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,360,not_neg,not_int,not_lpsm,138000,pr,3180,CIB,812,EXP,55-64,69.92753623,North,direct,0,46
cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,398000,pr,3540,CIB,733,CIB,25-34,64.44723618,North,direct,0,44
cf,Male,pre,type2,p1,l1,nopc,b/c,146500,360,not_neg,not_int,not_lpsm,158000,pr,3120,CIB,700,CIB,25-34,92.72151899,North,direct,0,40
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,360,neg_amm,not_int,not_lpsm,468000,pr,6960,CRIF,781,EXP,35-44,67.62820513,south,direct,0,42
cf,Joint,nopre,type2,p1,l1,nopc,b/c,76500,360,neg_amm,not_int,not_lpsm,418000,pr,3180,EQUI,633,EXP,25-34,75.2016129,North,direct,1,39
ncf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,408000,pr,5700,EXP,702,CIB,25-34,99.63235294,south,direct,0,39
cf,Female,nopre,type1,p1,l1,nopc,nob/c,116500,360,not_neg,not_int,not_lpsm,108000,pr,1980,EXP,882,CIB,55-64,107.8703704,North,direct,1,37
cf,Male,nopre,type1,p1,l1,nopc,nob/c,136500,180,not_neg,not_int,not_lpsm,278000,ir,18420,CIB,880,EXP,25-34,49.10071942,south,direct,1,10
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,206500,360,not_neg,not_int,lpsm,248000,pr,2940,EXP,686,CIB,>74,83.26612903,south,direct,1,37
cf,Joint,nopre,type2,p3,l1,nopc,b/c,306500,360,not_neg,not_int,lpsm,418000,pr,6840,EQUI,733,EXP,45-54,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,166500,360,not_neg,not_int,not_lpsm,618000,pr,1740,EXP,652,EXP,55-64,26.94174757,south,direct,0,58
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,216500,360,not_neg,int_only,not_lpsm,228000,pr,5700,CRIF,524,EXP,25-34,94.95614035,south,direct,0,39
cf,Male,nopre,type1,p1,l1,nopc,nob/c,306500,360,neg_amm,not_int,not_lpsm,338000,sr,8280,CRIF,705,CIB,25-34,90.68047337,North,direct,0,49
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,826500,360,not_neg,not_int,not_lpsm,1268000,pr,13140,CIB,844,EXP,45-54,65.18138801,North,direct,0,29
cf,Joint,pre,type1,p1,l1,nopc,nob/c,136500,360,not_neg,not_int,not_lpsm,138000,pr,2220,CRIF,642,EXP,25-34,98.91304348,North,direct,0,47
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,538000,ir,18240,CIB,649,EXP,45-54,64.40520446,south,direct,0,45
cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,180,not_neg,not_int,not_lpsm,558000,pr,8760,CRIF,557,CIB,35-44,69.26523297,North,direct,0,29
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,706500,180,not_neg,not_int,not_lpsm,1068000,pr,15840,CRIF,866,EXP,45-54,66.15168539,North,direct,1,35
ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,338000,pr,5880,CRIF,761,EXP,65-74,81.80473373,south,direct,0,49
cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,26500,360,neg_amm,not_int,not_lpsm,78000,pr,1260,EXP,569,CIB,55-64,33.97435897,south,direct,0,24
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,488000,pr,5700,CIB,523,EXP,55-64,56.65983607,North,direct,0,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,360,neg_amm,not_int,not_lpsm,388000,pr,2100,EXP,740,EXP,55-64,48.06701031,North,direct,0,43
cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,858000,pr,0,EXP,638,CIB,45-54,42.71561772,North,direct,1,6
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,360,not_neg,not_int,not_lpsm,768000,pr,18000,EXP,506,EXP,55-64,86.78385417,North,direct,0,36
cf,Male,pre,type1,p1,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,288000,pr,4320,CRIF,803,CIB,35-44,78.64583333,central,direct,0,44
cf,Male,nopre,type1,p4,l1,nopc,nob/c,106500,240,not_neg,not_int,lpsm,418000,pr,1680,EQUI,880,EXP,45-54,75.2016129,central,direct,1,39
cf,Joint,nopre,type2,p4,l1,nopc,b/c,426500,360,not_neg,not_int,not_lpsm,438000,pr,5700,EXP,690,EXP,35-44,97.37442922,North,direct,0,39
cf,Joint,pre,type1,p4,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,408000,pr,4560,CRIF,616,EXP,25-34,53.06372549,North,direct,0,33
cf,Male,nopre,type3,p1,l1,nopc,nob/c,146500,360,not_neg,not_int,not_lpsm,148000,pr,2460,CIB,648,CIB,<25,98.98648649,North,direct,0,42
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,360,not_neg,not_int,not_lpsm,1298000,pr,9060,EXP,660,EXP,55-64,52.11864407,North,direct,0,33
cf,Female,nopre,type2,p3,l2,nopc,b/c,316500,300,neg_amm,not_int,not_lpsm,298000,pr,8220,CRIF,782,EXP,35-44,106.2080537,North,direct,1,59
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,76500,180,not_neg,not_int,not_lpsm,208000,pr,7380,EXP,601,EXP,55-64,36.77884615,North,direct,0,9
cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,180,not_neg,not_int,not_lpsm,638000,pr,7440,EXP,809,CIB,55-64,69.98432602,south,direct,0,48
cf,Joint,pre,type1,p2,l1,nopc,nob/c,256500,180,not_neg,not_int,not_lpsm,548000,ir,10800,CIB,855,EXP,25-34,46.80656934,south,direct,0,38
cf,Male,nopre,type3,p3,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,418000,pr,7560,EQUI,768,EXP,45-54,75.2016129,North,direct,1,39
cf,Joint,pre,type1,p4,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,418000,pr,7500,EQUI,627,EXP,>74,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,358000,pr,1380,CRIF,854,EXP,55-64,74.44134078,south,direct,1,17
cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,248000,pr,4020,CRIF,700,CIB,>74,79.23387097,south,direct,0,45
cf,Male,nopre,type1,p4,l1,nopc,nob/c,56500,180,not_neg,not_int,not_lpsm,158000,pr,2220,CRIF,762,CIB,55-64,35.75949367,south,direct,1,20
cf,Joint,pre,type1,p3,l1,nopc,nob/c,546500,360,not_neg,not_int,not_lpsm,418000,pr,10440,EQUI,746,EXP,45-54,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,324,not_neg,not_int,not_lpsm,808000,pr,4800,CRIF,592,EXP,25-34,41.6460396,south,direct,0,43
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,986500,360,not_neg,not_int,not_lpsm,1298000,pr,12240,CIB,703,EXP,45-54,76.00154083,south,direct,0,42
cf,Male,nopre,type2,p1,l1,nopc,b/c,566500,360,not_neg,not_int,not_lpsm,578000,pr,7620,EXP,613,CIB,25-34,98.01038062,North,direct,0,50
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,748000,pr,9660,CIB,697,EXP,35-44,70.38770053,south,direct,0,45
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,418000,pr,6480,EQUI,740,EXP,45-54,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,360,not_neg,not_int,not_lpsm,218000,pr,4260,CIB,545,CIB,55-64,85.55045872,south,direct,0,49
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,418000,pr,5280,CIB,710,CIB,55-64,75.71770335,south,direct,0,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,318000,pr,10740,CRIF,664,EXP,35-44,86.94968553,North,direct,0,31
cf,Female,nopre,type2,p4,l1,nopc,b/c,606500,360,not_neg,not_int,not_lpsm,648000,pr,5700,CRIF,522,CIB,35-44,93.59567901,central,direct,0,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,638000,pr,8160,EXP,789,EXP,25-34,74.68652038,North,direct,0,41
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,788000,pr,9960,CRIF,898,EXP,25-34,66.81472081,North,direct,0,24
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,360,neg_amm,not_int,not_lpsm,928000,pr,13500,CRIF,693,CIB,35-44,61.04525862,North,direct,0,23
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,318000,pr,5400,CIB,571,EXP,65-74,74.37106918,North,direct,0,41
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,360,not_neg,int_only,not_lpsm,388000,pr,7320,CRIF,597,EXP,45-54,66.10824742,North,direct,0,19
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,360,not_neg,not_int,not_lpsm,418000,pr,8220,EQUI,680,EXP,65-74,75.2016129,North,direct,1,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,418000,pr,5640,EQUI,571,EXP,>74,75.2016129,North,direct,1,39
cf,Female,pre,type1,p1,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,278000,pr,3600,CIB,575,CIB,45-54,56.29496403,North,direct,0,23
cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,518000,pr,6600,CIB,694,CIB,35-44,84.26640927,North,direct,0,44
cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,360,not_neg,not_int,not_lpsm,938000,pr,16080,EXP,581,EXP,55-64,51.86567164,south,direct,0,39
cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,360,not_neg,not_int,not_lpsm,488000,pr,5100,CIB,796,CIB,35-44,73.05327869,North,direct,1,40
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,378000,pr,2700,EXP,678,EXP,45-54,70.5026455,south,direct,1,42
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,360,not_neg,int_only,not_lpsm,418000,pr,2280,CIB,714,EXP,65-74,44.61722488,North,direct,0,38
cf,Joint,pre,type1,p3,l1,nopc,nob/c,126500,240,not_neg,not_int,not_lpsm,218000,pr,5340,CRIF,871,EXP,45-54,58.02752294,North,direct,0,44
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,388000,pr,4680,CIB,800,CIB,65-74,71.2628866,south,direct,1,47
cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,360,not_neg,not_int,not_lpsm,148000,pr,2460,CRIF,700,CIB,65-74,71.95945946,North,direct,0,40
cf,Male,nopre,type1,p4,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,448000,pr,7320,EXP,880,EXP,35-44,86.27232143,North,direct,0,36
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,598000,pr,6720,CIB,853,EXP,25-34,62.95986622,North,direct,0,37
cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,288000,pr,2760,CRIF,644,CIB,55-64,71.70138889,North,direct,0,39
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,418000,pr,9660,EQUI,898,EXP,35-44,75.2016129,south,direct,1,39
cf,Female,nopre,type1,p2,l1,nopc,nob/c,486500,360,not_neg,int_only,not_lpsm,888000,pr,5040,EXP,717,CIB,25-34,54.78603604,North,direct,0,38
cf,Male,pre,type1,p4,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,808000,pr,5580,CRIF,773,CIB,25-34,50.30940594,south,direct,0,42
cf,Female,nopre,type1,p1,l1,nopc,nob/c,146500,180,not_neg,not_int,not_lpsm,158000,pr,4620,EXP,868,CIB,45-54,92.72151899,North,direct,1,43
cf,Female,pre,type2,p3,l1,nopc,b/c,156500,360,not_neg,not_int,not_lpsm,178000,pr,5460,EXP,540,CIB,55-64,87.92134831,south,direct,0,50
cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,498000,pr,6600,EXP,718,CIB,35-44,95.68273092,North,direct,0,45
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,86500,360,not_neg,not_int,not_lpsm,208000,ir,2220,EXP,786,EXP,45-54,41.58653846,North,direct,1,42
cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,298000,pr,2580,CIB,713,CIB,>74,82.71812081,North,direct,0,43
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,596500,360,not_neg,not_int,not_lpsm,608000,pr,5100,CIB,874,EXP,65-74,98.10855263,North,direct,0,60
cf,Female,nopre,type1,p4,l1,nopc,nob/c,556500,360,not_neg,int_only,not_lpsm,838000,pr,8100,CRIF,647,CIB,55-64,66.40811456,North,direct,0,41
cf,Male,pre,type1,p1,l1,nopc,nob/c,1226500,360,not_neg,not_int,not_lpsm,1758000,ir,16260,CRIF,711,CIB,45-54,69.76678043,south,direct,0,37
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,360,not_neg,not_int,lpsm,418000,pr,8880,EQUI,625,EXP,35-44,75.2016129,North,direct,1,39
ncf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,196500,324,neg_amm,not_int,not_lpsm,198000,pr,5700,EQUI,768,EXP,45-54,99.24242424,south,direct,1,39
cf,Female,pre,type1,p3,l1,nopc,nob/c,416500,360,not_neg,not_int,not_lpsm,658000,pr,5100,CIB,626,CIB,25-34,63.29787234,North,direct,0,45
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,188000,pr,2580,CRIF,500,CIB,55-64,109.8404255,North,direct,1,60
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,360,not_neg,not_int,not_lpsm,418000,pr,8100,EQUI,700,EXP,35-44,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,360,not_neg,int_only,not_lpsm,648000,pr,12120,CIB,663,EXP,45-54,59.64506173,North,direct,0,25
cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,348000,pr,3660,CRIF,538,EXP,25-34,70.83333333,south,direct,0,33
cf,Male,pre,type2,p3,l1,nopc,b/c,266500,360,not_neg,not_int,not_lpsm,308000,pr,4260,CIB,695,CIB,25-34,86.52597403,North,direct,0,54
cf,Male,pre,type1,p1,l1,nopc,nob/c,336500,360,not_neg,not_int,not_lpsm,358000,pr,5580,EXP,517,CIB,35-44,93.99441341,North,direct,0,42
cf,Male,pre,type2,p3,l1,nopc,b/c,126500,360,not_neg,not_int,not_lpsm,148000,pr,3000,EXP,815,CIB,45-54,85.47297297,North,direct,1,38
cf,Joint,pre,type1,p1,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,378000,pr,5220,CIB,759,EXP,65-74,54.62962963,south,direct,0,23
cf,Male,nopre,type1,p1,l1,nopc,nob/c,66500,360,neg_amm,not_int,not_lpsm,78000,sr,1860,CIB,792,CIB,<25,85.25641026,south,direct,1,27
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,748000,pr,9180,CIB,822,EXP,45-54,63.70320856,south,direct,1,45
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,478000,pr,8100,CIB,516,EXP,45-54,78.76569038,North,direct,0,33
cf,Female,pre,type1,p1,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,278000,pr,6840,EXP,704,CIB,35-44,92.26618705,North,direct,0,26
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,240,not_neg,not_int,not_lpsm,558000,pr,9000,EXP,808,EXP,55-64,56.72043011,North,direct,0,32
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,426500,300,neg_amm,int_only,not_lpsm,418000,pr,9360,EQUI,534,EXP,25-34,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,328000,pr,4560,CRIF,786,EXP,55-64,66.00609756,North,direct,0,24
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,628000,pr,4620,CIB,605,EXP,35-44,69.50636943,south,direct,0,49
cf,Female,nopre,type1,p3,l1,nopc,nob/c,126500,360,not_neg,not_int,not_lpsm,298000,pr,4260,EXP,539,CIB,55-64,42.44966443,south,direct,0,20
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,96500,96,not_neg,not_int,not_lpsm,158000,pr,4680,CRIF,522,CIB,65-74,61.07594937,south,direct,0,44
cf,Female,nopre,type1,p2,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,838000,pr,6960,CIB,812,CIB,25-34,48.50835322,south,direct,0,31
cf,Male,nopre,type1,p1,l1,nopc,nob/c,336500,360,neg_amm,not_int,not_lpsm,358000,pr,3660,EXP,860,CIB,25-34,93.99441341,North,direct,1,48
cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,588000,pr,4440,CRIF,876,CIB,35-44,72.53401361,North,direct,0,43
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,240,not_neg,not_int,not_lpsm,608000,pr,9120,CRIF,762,EXP,35-44,68.50328947,North,direct,0,42
ncf,Joint,nopre,type2,p3,l1,nopc,b/c,186500,360,not_neg,not_int,not_lpsm,218000,pr,4920,CIB,809,EXP,25-34,85.55045872,North,direct,0,33
cf,Male,pre,type1,p3,l1,nopc,nob/c,606500,360,not_neg,not_int,not_lpsm,1508000,pr,12060,EXP,595,CIB,45-54,40.21883289,North,direct,0,48
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,538000,pr,9180,CRIF,598,EXP,55-64,82.99256506,North,direct,0,41
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,158000,pr,4860,EXP,763,CIB,35-44,99.05063291,south,direct,1,27
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,258000,pr,2640,CIB,515,CIB,35-44,99.41860465,south,direct,0,44
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,180,not_neg,not_int,not_lpsm,458000,pr,27000,EXP,508,EXP,25-34,73.47161572,North,direct,0,24
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,668000,pr,7920,CRIF,820,EXP,55-64,60.85329341,south,direct,0,46
cf,Male,nopre,type3,p1,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,418000,pr,3840,EQUI,529,EXP,55-64,75.2016129,North,direct,1,39
cf,Male,nopre,type3,p1,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,258000,pr,3840,EXP,592,CIB,25-34,103.2945736,North,direct,0,52
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,240,not_neg,not_int,not_lpsm,328000,pr,5880,CIB,545,CIB,45-54,47.71341463,south,direct,0,23
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,418000,pr,3180,EQUI,830,EXP,55-64,75.2016129,North,direct,1,39
cf,Female,nopre,type2,p4,l1,nopc,b/c,636500,360,not_neg,not_int,not_lpsm,418000,pr,0,EQUI,710,EXP,45-54,75.2016129,North,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,418000,pr,4140,EQUI,551,EXP,65-74,75.2016129,south,direct,1,39
cf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,278000,pr,3480,CIB,715,CIB,35-44,95.86330935,south,direct,0,43
cf,Male,pre,type1,p3,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,378000,pr,3660,CRIF,802,CIB,35-44,70.5026455,North,direct,0,46
cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,300,not_neg,not_int,not_lpsm,308000,pr,4320,CRIF,871,CIB,45-54,73.53896104,south,direct,0,33
cf,Female,nopre,type3,p4,l1,nopc,nob/c,146500,360,not_neg,not_int,not_lpsm,178000,pr,5700,EXP,557,CIB,45-54,82.30337079,central,direct,0,39
cf,Joint,nopre,type2,p1,l1,nopc,b/c,166500,360,not_neg,not_int,not_lpsm,168000,pr,2100,CIB,879,EXP,65-74,99.10714286,south,direct,0,45
cf,Male,nopre,type3,p1,l1,nopc,nob/c,76500,360,not_neg,not_int,not_lpsm,78000,pr,1140,CIB,743,CIB,55-64,98.07692308,south,direct,0,53
cf,Male,nopre,type1,p1,l2,nopc,nob/c,336500,360,not_neg,not_int,not_lpsm,418000,pr,7200,EQUI,572,EXP,45-54,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,266500,360,not_neg,not_int,not_lpsm,408000,pr,5460,EXP,699,EXP,55-64,65.31862745,south,direct,0,43
